location_id,Location,city_id
1219,"Sanath Nagar, Hyderabad",3
1220,"Rajarajeshwari Nagar, Kondapur,Hyderabad",3
1221,"Asian suncity ,Police Colony, Kondapur,Hyderabad",3
1222,"Sri nidhi residency ,Police Colony, Kondapur,Hyderabad",3
1223,"Alekya Blue lotus,Khanamet, Kothaguda,Hyderabad",3
1224,"Tukkuguda, Hyderabad",3
1225,"Aurobindo Kohinoor,Silpa Gram Craft Village, Rai Durg,Hyderabad",3
1226,"Puppalaguda, Hyderabad",3
1227,"Himayath Nagar, Hyderabad",3
1228,"HAL Colony, Jeedimetla,Hyderabad",3
1229,"Kondapur flat,Police Colony, Kondapur,Hyderabad",3
1230,"Tirumala enclave phase I Dammaiguda,P S Rao Nagar, Dammaiguda,Hyderabad",3
1231,"Vivekananda Nagar, Shaikpet,Hyderabad",3
1232,"Saroor Nagar East, Saroornagar,Hyderabad",3
1233,"Shilpa Avenue Colony, Hafeezpet,Hyderabad",3
1234,"R R constructions,Police Colony, Kondapur,Hyderabad",3
1235,"Raghavendra Colony, Kondapur,Hyderabad",3
1236,"Aziz Bagh Colony, Toli Chowki,Hyderabad",3
1237,"Police Colony, Kondapur,Hyderabad",3
1238,"Alwal, Hyderabad",3
1239,"Prajay City, Hafeezpet,Hyderabad",3
1240,"Nandi Nagar, Banjara Hills,Hyderabad",3
1241,"Bandra West, Mumbai",4
1242,"Ruki Mahal,Navy Nagar, Colaba,Mumbai",4
1243,"Govardhan Nagar, Mulund West,Mumbai",4
1244,"Goregaon East, Mumbai",4
1245,"Mahavir Nagar, Kandivali West,Mumbai",4
1246,"Gulal Wadi, Bhuleshwar,Mumbai",4
1247,"Jeevan Vihar Building,Malabar Hill, Mumbai",4
1248,"Kanjurmarg West, Mumbai",4
1249,"Priyadarshini Society, Dadar West,Mumbai",4
1250,"Maharashtra Nagar, Borivali West,Mumbai",4
1251,"Mahavir Apartment ,Gowalia Tank, Tardeo,Mumbai",4
1252,"VSNL Colony, Mahim,Mumbai",4
1253,"Tilak Nagar, Chembur,Mumbai",4
1254,"Kannamwa, Ghatkopar East,Mumbai",4
1255,"Juhu Scheme, Juhu,Mumbai",4
1256,"Panchkutir Ganesh Nagar, Powai,Mumbai",4
1257,"Heera building ,Chikalwadi, Tardeo,Mumbai",4
1258,"Tagore Road, Santacruz West,Mumbai",4
1259,"Bhoiwada, Parel,Mumbai",4
1260,"Babasaheb Ambedkar Nagar, Dadar West,Mumbai",4
1261,"Janata Nagar, Tardeo,Mumbai",4
1262,"MHADA Colony 20, Powai,Mumbai",4
1263,"Dighe Nagar, Parel,Mumbai",4
1264,"P&T Staff Colony, Mulund West,Mumbai",4
1265,"Kanchpada, Malad West,Mumbai",4
1266,"I C Colony, Borivali West,Mumbai",4
1267,"Hasmukh Nagar, Santacruz West,Mumbai",4
1268,"Ashok Nagar, Kandivali East,Mumbai",4
1269,"The Orchard Residency,Siddharth Nagar, Ghatkopar West,Mumbai",4
1270,"Shanti Nagar, Borivali West,Mumbai",4
1271,"Amrut Nagar, Ghatkopar West,Mumbai",4
1272,"Mahatma Jyotiba Phule Nagar, Jogeshwari West,Mumbai",4
1273,"Silver Park, Mira Road East,Mumbai",4
1274,"Moreshwar krupa chs ltd,Ashok Nagar, Borivali West,Mumbai",4
1275,"Lal Bahadur Shastri Nagar, Dahisar West,Mumbai",4
1276,"Lake Superior ,Powai, Mumbai",4
1277,"Eksar, Borivali West,Mumbai",4
1278,"Mahavir Nagar Extension, Kandivali West,Mumbai",4
1279,"Santamaria CHS Ltd,Ambivali, Andheri West,Mumbai",4
1280,"Mota Nagar, Andheri East,Mumbai",4
1281,"Vile Parle East, Mumbai",4
1282,"Gurudutt Apartment ,Versova, Andheri West,Mumbai",4
1283,"Ambivali, Andheri West,Mumbai",4
1284,"gorai Shree Ashish CHSL,Gorai 3, Borivali West,Mumbai",4
1285,"Daulat Nagar, Borivali East,Mumbai",4
1286,"Azad Nagar, Andheri West,Mumbai",4
1287,"Dadar West, Mumbai",4
1288,"Vakola, Santacruz East,Mumbai",4
1289,"Asha Nagar, Kandivali East,Mumbai",4
1290,"Navrang CHSL,Tilak Nagar, Chembur,Mumbai",4
1291,"Kamala Nagar, Vile Parle West,Mumbai",4
1292,"Chitrakoot apartments ,Dadar West, Mumbai",4
1293,"Chandrakant Dhuru Wadi, Dadar West,Mumbai",4
1294,"Shastri Nagar, Santacruz West,Mumbai",4
1295,"Barve Nagar, Ghatkopar West,Mumbai",4
1296,"Chandivali, Powai,Mumbai",4
1297,"Hanuman Chowk, Mulund East,Mumbai",4
1298,"Deonar, Govandi,Mumbai",4
1299,"Tata Nagar, Govandi,Mumbai",4
1300,"Shri Aniket Apartment,Mulund East, Mumbai",4
1301,"Kulupwadi, Borivali East,Mumbai",4
1302,"Pirojshanagar, Vikhroli East,Mumbai",4
1303,"Hatkesh Udhog Nagar, Mira Road East,Mumbai",4
1304,"Kondivita, Andheri East,Mumbai",4
1305,"Sahakar Nagar, Chembur,Mumbai",4
1306,"Shri Kailash Dham CHS,Dahisar West, Mumbai",4
1307,"Ekta Nagar, Dahisar East,Mumbai",4
1308,"Lal Dongar, Chembur,Mumbai",4
1309,"Nehru Nagar, Kurla East,Mumbai",4
1310,"Antop Hill, Wadala,Mumbai",4
1311,"Malad East, Mumbai",4
1312,"Maruti Nagar, Dahisar East,Mumbai",4
1313,"Mohan Nagar, Kandivali West,Mumbai",4
1314,"Vidya Vihar West, Kurla West,Mumbai",4
1315,"Gundavali, Andheri East,Mumbai",4
1316,"Gorai 2, Borivali West,Mumbai",4
1317,"D.G.Q.A. Colony, Ghatkopar West,Mumbai",4
1318,"Laxmi Developers,Ashok Van, Dahisar East,Mumbai",4
1319,"Powai, Mumbai",4
1320,"Thakur Village, Kandivali East,Mumbai",4
1321,"Chandan Shanti, Mira Road East,Mumbai",4
1322,"Hiranandani Gardens, Powai,Mumbai",4
1323,"New Nagpada, Byculla,Mumbai",4
1324,"Kolavare village ,Kalina, Santacruz East,Mumbai",4
1325,"Daadr miranad apt Veer Savarkar marg,Chandrakant Dhuru Wadi, Dadar West,Mumbai",4
1326,"Gowalia Tank, Tardeo,Mumbai",4
1327,"Shankarwadi, Jogeshwari East,Mumbai",4
1328,"Wadala Village, Wadala,Mumbai",4
1329,"Godrej Hillside Colony, Vikhroli West,Mumbai",4
1330,"Kharodi Village, Malad West,Mumbai",4
1331,"Somwari Bazar, Malad West,Mumbai",4
1332,"Sindhu Wadi, Ghatkopar East,Mumbai",4
1333,"Samarth Nagar, Jogeshwari East,Mumbai",4
1334,"Sion, Mumbai",4
1335,"Spring Mill Complex, Wadala,Mumbai",4
1336,"Godrej Creekside Colony, Vikhroli East,Mumbai",4
1337,"Vasai East, Mumbai",4
1338,"Hira Nagar, Mulund West,Mumbai",4
1339,"Chakala Industrial Area (MIDC), Andheri East,Mumbai",4
1340,"Virar West, Mumbai",4
1341,"Hrishikesh Apartment,Prabhadevi, Mumbai",4
1342,"Pascal Wadi, Madh,Mumbai",4
1343,"Zaver CHS,Yogi Nagar, Borivali West,Mumbai",4
1344,"Satya Nagar, Borivali West,Mumbai",4
1345,"Avsar Co op Housing Society,IIT Area, Powai,Mumbai",4
1346,"Avdhut Nagar, Dahisar East,Mumbai",4
1347,"Prem Nagar, Jogeshwari East,Mumbai",4
1348,"Lokhandwala Township, Kandivali East,Mumbai",4
1349,"Jairajratna society,Mitha Nagar, Goregaon West,Mumbai",4
1350,"Madhur Sangam,Sion East, Sion,Mumbai",4
1351,"Sarvoday Parshwanath Nagar, Mulund West,Mumbai",4
1352,"Sai Nagar, Kandivali West,Mumbai",4
1353,"PLATINA LOWER PAREL ,Dhuru Wadi, Lower Parel,Mumbai",4
1354,"Varsha Nagar, Vikhroli West,Mumbai",4
1355,"Kandivali West, Mumbai",4
1356," Saraswati CHS,Mulund East, Mumbai",4
1357,"Padmaba Nagar, Malad East,Mumbai",4
1358,"Ashok Nagar, Borivali West,Mumbai",4
1359,"Palatial Height,Chandivali, Powai,Mumbai",4
1360,"Dheeraj Uphar ,Triveni Nagar, Malad East,Mumbai",4
1361,"Mahim West, Mahim,Mumbai",4
1362,"Sunder Pada, Kandivali West,Mumbai",4
1363,"Tilak Nagar, Goregaon West,Mumbai",4
1364,"Kasaravadi, Dadar West,Mumbai",4
1365,"Rock garden andheri west,SV Patel Nagar, Andheri West,Mumbai",4
1366,"Mahavir Nagar, Malad West,Mumbai",4
1367,"Brahmanwadi, Kurla West,Mumbai",4
1368,"Kurar Village, Malad East,Mumbai",4
1369,"Anand Cooperative Society Building no 42 Tilak Nagar Chembur,Tilak Nagar, Chembur,Mumbai",4
1370,"Khan Estate, Jogeshwari West,Mumbai",4
1371,"Asha Nagar, Mulund West,Mumbai",4
1372,"Ambewadi, Girgaon,Mumbai",4
1373,"Bhayandar West, Mumbai",4
1374,"Blue Oasis,Sunder Pada, Kandivali West,Mumbai",4
1375,"Borivali West, Mumbai",4
1376,"Peace Castle,Malvani, Malad West,Mumbai",4
1377,"Aashiyan apartment borivali west,Govind Nagar, Borivali West,Mumbai",4
1378,"Kapadia Nagar, Kurla West,Mumbai",4
1379,"Chikuwadi, Malad West,Mumbai",4
1380,"Sathi D Souza Nagar, Sakinaka,Mumbai",4
1381,"Dunhill,Bandra West, Mumbai",4
1382,"Aarey Colony, Goregaon East,Mumbai",4
1383,"Gangawadi, Ghatkopar West,Mumbai",4
1384,"RCF Colony, Chembur,Mumbai",4
1385,"Lake Sapphire chs,Chandivali, Powai,Mumbai",4
1386,"Jeeven,Yogi Nagar, Borivali West,Mumbai",4
1387,"DLH Pride,Somwari Bazar, Malad West,Mumbai",4
1388,"Thakkar Estate, Byculla,Mumbai",4
1389,"Pant Nagar, Ghatkopar East,Mumbai",4
1390,"Destiny heights,Mahakali Nagar, Mulund East,Mumbai",4
1391,"Richa Building,Asha Nagar, Kandivali East,Mumbai",4
1392,"Ambika Siddhi Apartment,Indira Nagar, Ghatkopar West,Mumbai",4
1393,"Shiv Surbhi,Lokhandwala Township, Kandivali East,Mumbai",4
1394,"Singh Agri Estate, Kandivali East,Mumbai",4
1395,"Ketkipada, Dahisar East,Mumbai",4
1396,"Saidham Nagar, Parel,Mumbai",4
1397," Mittal Aristo,Saidham Nagar, Parel,Mumbai",4
1398,"Maa Monarch,Kulupwadi, Borivali East,Mumbai",4
1399,"Whishpring Plam  ,Lokhandwala Township, Kandivali East,Mumbai",4
1400,"Nakshatra Towe,Sunder Pada, Kandivali West,Mumbai",4
1401,"Shravan Nagar, Kandivali West,Mumbai",4
1402,"Indira Nagar, Mulund West,Mumbai",4
1403,"Parel, Mumbai",4
1404,"Anand Park, Dahisar West,Mumbai",4
1405,"Jawahar Nagar, Goregaon West,Mumbai",4
1406,"Gokul Garden VWX, Kandivali East,Mumbai",4
1407,"Adinathvl avenue,Malvani, Malad West,Mumbai",4
1408,"Mhada Colony, Andheri West,Mumbai",4
1409,"Sector 8, Kandivali West,Mumbai",4
1410,"Minal apartment,Kondivita, Andheri East,Mumbai",4
1411,"Nandwada chs ltd,Jivdaya Lane, Ghatkopar West,Mumbai",4
1412,"Shree Vaishnavi CHS,Tilak Nagar, Goregaon West,Mumbai",4
1413,"Sri Krishna Nagar, Borivali East,Mumbai",4
1414,"Chinmaye,Chandan Shanti, Mira Road East,Mumbai",4
1415,"Mahim, Mumbai",4
1416,"Maharashtra Nagar, Kandivali West,Mumbai",4
1417,"Mayuresh CHS,Sion East, Sion,Mumbai",4
1418," Manas Residency,MIG Colony, Bandra East,Mumbai",4
1419,"Padma Nagar, Borivali West,Mumbai",4
1420,"Damodar Park, Ghatkopar West,Mumbai",4
1421,"Ghatkopar West, Mumbai",4
1422,"Charkop Gaon, Kandivali West,Mumbai",4
1423,"Shivaji Nagar, Sakinaka,Mumbai",4
1424," Nakshatra ,Ganesh Nagar, Dahisar East,Mumbai",4
1425,"Mhatre Wadi, Dahisar West,Mumbai",4
1426,"Ashok Nagar, Andheri East,Mumbai",4
1427,"Sitala ,Mahim, Mumbai",4
1428,"Lodha Azzuro ,Saidham Nagar, Parel,Mumbai",4
1429,"Gokuldham, Goregaon East,Mumbai",4
1430,"Liberty CH,Ranwar, Bandra West,Mumbai",4
1431,"Tirumala Habitats,P&T Staff Colony, Mulund West,Mumbai",4
1432,"Ashok Gardens,Sewri, Mumbai",4
1433,"Vikhroli East, Mumbai",4
1434,"Hanuman Nagar, Kandivali East,Mumbai",4
1435,"Krishna Kunj CHSL,Brahmnwada, Matunga East,Mumbai",4
1436,"Navajeevan Society, Chembur,Mumbai",4
1437,"Sindhi Society, Chembur,Mumbai",4
1438,"Kandarpada, Dahisar West,Mumbai",4
1439,"MIG Adarsh Nagar ,Prabhadevi, Mumbai",4
1440,"Upper Worli, Worli,Mumbai",4
1441,"Meenaxi Tower,Aarey Colony, Goregaon East,Mumbai",4
1442,"Lower parel ,Dhuru Wadi, Lower Parel,Mumbai",4
1443,"Bhagat Colony, Kandivali West,Mumbai",4
1444,"Vaishali Nagar, Jogeshwari West,Mumbai",4
1445,"Chincholi Bunder, Malad West,Mumbai",4
1446,"ishaan apartments ,Prabhadevi, Mumbai",4
1447,"Sion East, Sion,Mumbai",4
1448,"Yogi Nagar, Borivali West,Mumbai",4
1449,"Evershine Nagar, Malad West,Mumbai",4
1450,"Giriraj Apartments N S Road,Jagjivan Ram Nagar, Mulund West,Mumbai",4
1451,"Pardis Little Malabar Hill ,Sindhi Society, Chembur,Mumbai",4
1452,"Maneklal Estate, Ghatkopar West,Mumbai",4
1453,"New nithyamangal sp chs ltd,Pant Nagar, Ghatkopar East,Mumbai",4
1454,"Pant Nagar, Ghatkopar West,Mumbai",4
1455,"Neelam Nagar, Mulund East,Mumbai",4
1456,"Deonar Village, Govandi,Mumbai",4
1457,"Kajupada, Dahisar East,Mumbai",4
1458,"Kannamwar Nagar II, Vikhroli East,Mumbai",4
1459,"Pali Hill, Bandra West,Mumbai",4
1460,"Adarsh nagar Dr Annie Beasant Rd ,Prabhadevi, Mumbai",4
1461,"Santosh Nagar, Bandra West,Mumbai",4
1462,"Mulund sai chs,MHADA Colony, Mulund East,Mumbai",4
1463,"Sneha sadan bld 77,Nehru Nagar, Kurla East,Mumbai",4
1464,"Samarth Nagar, Sion,Mumbai",4
1465,"Miragaon, Mira Road East,Mumbai",4
1466,"Lower Parel West, Lower Parel,Mumbai",4
1467,"Orchid Suburbia ,Sai Nagar, Kandivali West,Mumbai",4
1468,"Khar West, Mumbai",4
1469,"Siddhivinayak Society, Kandivali West,Mumbai",4
1470,"Prabhadevi, Mumbai",4
1471,"Govind Nagar, Borivali West,Mumbai",4
1472,"Lower Parel, Mumbai",4
1473,"ALJ Residency,Pali Hill, Bandra West,Mumbai",4
1474,"Prashant Sagar Apartment,Nahur East, Bhandup East,Mumbai",4
1475,"bawa tower a wing,Samarth Nagar, Sion,Mumbai",4
1476,"BPCL Complex, Sewri,Mumbai",4
1477,"Four Bungalows,Azad Nagar, Andheri West,Mumbai",4
1478,"Kanakia Sevens,Ashok Nagar, Andheri East,Mumbai",4
1479,"Mindspace, Malad West,Mumbai",4
1480,"BDD Chawl, Lower Parel,Mumbai",4
1481,"Adarsh Nagar, Bhandup East,Mumbai",4
1482,"Tarun Bharat ,Ashok Nagar, Andheri East,Mumbai",4
1483,"House 1,Wadala West, Wadala,Mumbai",4
1484,"Sangam CHS,Prabhadevi, Mumbai",4
1485,"Vaishali Nagar, Dahisar East,Mumbai",4
1486,"Dindoshi, Malad East,Mumbai",4
1487,"Poonam Complex, Mira Road East,Mumbai",4
1488,"Kingston,Lokhandwala Complex, Andheri West,Mumbai",4
1489,"Kanjurmarg East, Mumbai",4
1490,"New Maneklal,Maneklal Estate, Ghatkopar West,Mumbai",4
1491,"Kashimira, Mira Road East,Mumbai",4
1492,"Jasmine Apartment andheri west,SV Patel Nagar, Andheri West,Mumbai",4
1493,"Upper Govind Nagar, Malad East,Mumbai",4
1494,"Mitha Nagar, Goregaon West,Mumbai",4
1495,"Jogani Apartments ,Walkeshwar, Malabar Hill,Mumbai",4
1496,"Momin Nagar, Jogeshwari West,Mumbai",4
1497,"Chinchbunder, Mandvi,Mumbai",4
1498,"Kalina, Santacruz East,Mumbai",4
1499,"Shapur Baug, Girgaon,Mumbai",4
1500,"Takshila ,Ashok Nagar, Andheri East,Mumbai",4
1501,"Vrindavan ,Brahmnwada, Matunga East,Mumbai",4
1502,"Railway Police Colony, Ghatkopar East,Mumbai",4
1503,"Shreeniwas apt chs ltd,J B Nagar, Andheri East,Mumbai",4
1504,"Bandrekar Wadi, Jogeshwari East,Mumbai",4
1505,"Jay Prakash,Aarey Colony, Goregaon East,Mumbai",4
1506,"Aadi Allure,Kanjurmarg East, Mumbai",4
1507,"Ranwar, Bandra West,Mumbai",4
1508,"Mahavir Tower CHS,Upper Worli, Worli,Mumbai",4
1509,"Gulshan ,Azad Nagar, Andheri West,Mumbai",4
1510,"Nalanda CHSL,Mangroves Forest, Andheri West,Mumbai",4
1511,"Pali Village, Khar West,Mumbai",4
1512,"Milan enclave ,Shankarwadi, Jogeshwari East,Mumbai",4
1513,"Lokhandwala Complex, Andheri West,Mumbai",4
1514,"Greenwoods Apartment,Miragaon, Mira Road East,Mumbai",4
1515,"Sunctiy Souvenir,Sarvodaya Nagar, Bhandup West,Mumbai",4
1516,"Sarvodaya Nagar, Bhandup West,Mumbai",4
1517,"Mulund welcome housing society,Mulund East, Mumbai",4
1518,"Mangal Prabhat CHS,Nehru Nagar, Kurla East,Mumbai",4
1519," Dwarkesh Mahesh Tower,Azad Nagar, Andheri West,Mumbai",4
1520,"Dilip apartment ,Mumbai Port Trust, Mazgaon,Mumbai",4
1521,"Sheetal Airwings DGS Group,Vakola, Santacruz East,Mumbai",4
1522,"Matruchhaya CHS,Indira Nagar, Ghatkopar West,Mumbai",4
1523,"Postal Colony, Chembur,Mumbai",4
1524,"G P Solitaire,Kalina, Santacruz East,Mumbai",4
1525,"Indira Nagar, Jogeshwari East,Mumbai",4
1526,"Ambedkar Nagar, Khar West,Mumbai",4
1527,"Sunder Nagar, Malad West,Mumbai",4
1528,"Willingdon, Santacruz West,Mumbai",4
1529,"Shakti sadan chs,Sant Dnyaneshwar Nagar, Bandra East,Mumbai",4
1530,"Shanti Park, Mira Road East,Mumbai",4
1531,"Subhash Nagar, Bhandup West,Mumbai",4
1532,"New Tilak Nagar chembur ,Indira Nagar, Chembur,Mumbai",4
1533,"Montana ,Azad Nagar, Andheri West,Mumbai",4
1534,"Marukh,Shapur Baug, Girgaon,Mumbai",4
1535,"Mahavir apartment,Samarth Nagar, Sion,Mumbai",4
1536,"Four Bungalows, Andheri West,Mumbai",4
1537,"Bane Compound, Tardeo,Mumbai",4
1538,"Triveni Nagar, Malad East,Mumbai",4
1539,"Sankalp Colony, Malad East,Mumbai",4
1540,"Naigaon, Dadar East,Mumbai",4
1541,"Mahindra Park Cooperative Society,Siddharth Nagar, Ghatkopar West,Mumbai",4
1542,"Tata Power Residential Colony, Borivali East,Mumbai",4
1543,"Jay Prakash Nagar, Goregaon East,Mumbai",4
1544,"Shree Co Op Housing Society,Prabhadevi, Mumbai",4
1545,"Tanvi Eminence,Chandan Shanti, Mira Road East,Mumbai",4
1546,"Marol, Andheri East,Mumbai",4
1547,"Ekvira Prasad ,RCF Colony, Chembur,Mumbai",4
1548,"suvida appartment,Siddharth Nagar, Ghatkopar West,Mumbai",4
1549,"Sagar City ,Ashok Nagar, Andheri East,Mumbai",4
1550,"Irfan ,Agripada, Mumbai",4
1551,"Motilal Nagar II, Goregaon West,Mumbai",4
1552,"Cuffe Parade, Mumbai",4
1553,"Railway Colony, Santacruz West,Mumbai",4
1554,"Natraj ,Versova, Andheri West,Mumbai",4
1555,"NP thakkar road ,Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
1556,"Chandan Nagar, Vikhroli West,Mumbai",4
1557,"Shri Nagar, Goregaon West,Mumbai",4
1558,"Aaradhya Park,Ghartan Pada, Dahisar East,Mumbai",4
1559,"Majas Wadi, Jogeshwari East,Mumbai",4
1560,"Worli, Mumbai",4
1561,"Rayani Gram, Borivali West,Mumbai",4
1562,"Oneme,Naigaon, Dadar East,Mumbai",4
1563,"Malviya Nagar, Tardeo,Mumbai",4
1564,"Navjeevan Colony, Mahim,Mumbai",4
1565,"Raheja Township, Malad East,Mumbai",4
1566,"Indira Nagar, Chembur,Mumbai",4
1567,"Oberoi Park View ,Thakur Village, Kandivali East,Mumbai",4
1568,"Shramik CHS,Tilak Nagar, Chembur,Mumbai",4
1569,"Oscar ,Azad Nagar, Andheri West,Mumbai",4
1570,"Galassia ,Dahisar West, Mumbai",4
1571,"Versova, Andheri West,Mumbai",4
1572,"On request ,Tilak Nagar, Goregaon West,Mumbai",4
1573,"Godrej Tranquil,Lokhandwala Township, Kandivali East,Mumbai",4
1574,"Deendayal Nagar, Mulund East,Mumbai",4
1575,"Diamond Industrial Estate, Dahisar East,Mumbai",4
1576,"Grantroad ,Ambewadi, Girgaon,Mumbai",4
1577,"MULUND PRIM ROSE TOWER,Mulund West, Mumbai",4
1578,"Brahmnwada, Matunga East,Mumbai",4
1579,"Ashish Apt,Sonapur, Marine Lines,Mumbai",4
1580,"Milan Nagar, Kurla East,Mumbai",4
1581,"Nirmal Lifestyle ,Hira Nagar, Mulund West,Mumbai",4
1582,"on req,Sathi D Souza Nagar, Sakinaka,Mumbai",4
1583,"Ramabai Ambedkar Nagar, Powai,Mumbai",4
1584,"Dalal Estate, Kamathipura,Mumbai",4
1585,"SolitaireHousing,Sarvodaya Nagar, Bhandup West,Mumbai",4
1586,"Shahaji raje marg,Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
1587,"Liberty Garden, Malad West,Mumbai",4
1588,"Worli Sea Face, Worli,Mumbai",4
1589,"Kohinoor Mill, Dadar East,Mumbai",4
1590,"Navneeth Colony, Andheri West,Mumbai",4
1591,"Miniland ,Tembhipada, Bhandup West,Mumbai",4
1592,"Sakinaka, Mumbai",4
1593,"Sauda Heights ,Dongri, Umerkhadi,Mumbai",4
1594,"Shastri Nagar, Andheri West,Mumbai",4
1595,"Mulund East, Mumbai",4
1596,"Nagri Niwara Cooperative Housing Society, Goregaon East,Mumbai",4
1597,"Chhatrapati Shivaji Terminus Area, Fort,Mumbai",4
1598,"New Suresh CHS,RTO Colony, Mumbai Central,Mumbai",4
1599,"Vijay chambers ,Shapur Baug, Girgaon,Mumbai",4
1600,"Mira Road West, Mumbai",4
1601,"Ashok Nagar, Juhu,Mumbai",4
1602,"Chinchpokli, Mumbai",4
1603,"Chikuwadi, Mankhurd,Mumbai",4
1604,"Bhakti Park, Wadala East,Mumbai",4
1605,"Sadhana CHS,Tagore Road, Santacruz West,Mumbai",4
1606,"Adarsh Nagar, Worli,Mumbai",4
1607,"Atomica,Jyothi Nagar, Chembur,Mumbai",4
1608,"Janki kunj ,Chhatrapati Shivaji International Airport Area, Vile Parle East,Mumbai",4
1609,"Tagore Nagar, Vikhroli East,Mumbai",4
1610,"Vishwakarma Nagar, Mulund West,Mumbai",4
1611,"Sai Wadi, Andheri East,Mumbai",4
1612,"Municipal Building,Siddharth Nagar, Kamathipura,Mumbai",4
1613,"Devipada, Borivali East,Mumbai",4
1614,"Jai hind estate ,Gulal Wadi, Bhuleshwar,Mumbai",4
1615,"Eden Gardens, Anushakti Nagar,Mumbai",4
1616,"Tadwadi, Mazgaon,Mumbai",4
1617,"Padmavati Nagar, Bhayandar West,Mumbai",4
1618,"NOMAD ,Gowalia Tank, Tardeo,Mumbai",4
1619,"Tower52,Kazipura, Nagpada,Mumbai",4
1620,"Shree Sarvodaya Nagar Co Op Hsg Society,Cawasji Patel Tank, Bhuleshwar,Mumbai",4
1621,"Udyan CHS,Khar East, Mumbai",4
1622,"Shammi Nagar, Dharavi,Mumbai",4
1623,"RTO Colony, Mumbai Central,Mumbai",4
1624,"Shastri Nagar, Jogeshwari West,Mumbai",4
1625,"MIG Colony, Bandra East,Mumbai",4
1626,"Bhendi Bazaar, Bhuleshwar,Mumbai",4
1627,"Babrekar Nagar, Malad West,Mumbai",4
1628,"Tata Housing Colony, Andheri West,Mumbai",4
1629,"Lohar Chawl, Kalbadevi,Mumbai",4
1630,"Ekta Nagar, Mazgaon,Mumbai",4
1631,"Virar East, Mumbai",4
1632,"Bhayandar East, Mumbai",4
1633,"Vimla mahal building ,Cumballa Hill, Mumbai",4
1634,"Charkop Sector 9, Kandivali West,Mumbai",4
1635,"Global City, Virar West,Mumbai",4
1636,"Siddhi Apartments Khetwadi,Ambewadi, Girgaon,Mumbai",4
1637,"Om siddhivinayak apartments chs,Dadar West, Mumbai",4
1638,"Shree Omkareshwar Mira Road,Hatkesh Udhog Nagar, Mira Road East,Mumbai",4
1639,"Azad Nagar, Colaba,Mumbai",4
1640,"Kalina CHS,Kalina, Santacruz East,Mumbai",4
1641,"Merry land ,Worli Sea Face, Worli,Mumbai",4
1642,"Rivali Park,Tata Power Residential Colony, Borivali East,Mumbai",4
1643,"merryland worli,Worli Sea Face, Worli,Mumbai",4
1644,"Niketan,Bharat Nagar, Kamathipura,Mumbai",4
1645,"Ashok Nagar, Mulund West,Mumbai",4
1646,"Mint Magna ,Prabhadevi, Mumbai",4
1647,"Food Corporation Of India Warehouse, Borivali East,Mumbai",4
1648,"Vijay bhuvan cst,Ballard Estate, Fort,Mumbai",4
1649,"Sonapur, Marine Lines,Mumbai",4
1650,"Navratna Society,Brahmanwadi, Kurla West,Mumbai",4
1651,"Rahul Nagar, Mulund West,Mumbai",4
1652,"Yashvant Viva TownShip, Vasai East,Mumbai",4
1653,"Sukarwadi, Borivali East,Mumbai",4
1654,"Bhandup East, Mumbai",4
1655,"Eastern free way ,Deonar Village, Govandi,Mumbai",4
1656,"Sewri, Mumbai",4
1657,"Balaji society ,Thakur Village, Kandivali East,Mumbai",4
1658,"Cumballa Hill, Mumbai",4
1659,"Padma Nagar, Kandivali West,Mumbai",4
1660,"Wagholi, Nalasopara West,Mumbai",4
1661,"Aafiyah Heights Society,Kazipura, Nagpada,Mumbai",4
1662,"Ali Tower CHS LTD,Chikalwadi, Tardeo,Mumbai",4
1663,"Naigaon East, Mumbai",4
1664,"Bhoomi Heights Borivali,Borivali West, Mumbai",4
1665,"Vasant Nagri Vasai,Vasant Nagari, Vasai East,Mumbai",4
1666,"Dongri, Umerkhadi,Mumbai",4
1667,"Vasant Vihar, Malabar Hill,Mumbai",4
1668,"Hawai Pada, Nalasopara East,Mumbai",4
1669,"Gemini Park CHSL,Mandala, Mankhurd,Mumbai",4
1670,"Shivaji Nagr, Juhu,Mumbai",4
1671,"Vivek Building ,Ashok Nagar, Kandivali East,Mumbai",4
1672,"Bhati Gaon, Madh,Mumbai",4
1673,"Ashish CHS ,Azad Nagar, Andheri West,Mumbai",4
1674,"Gamdevi, Mumbai",4
1675,"Mira Bhayandar,Silver Park, Mira Road East,Mumbai",4
1676,"Gaothan, Andheri West,Mumbai",4
1677,"Dongri, Uttan,Mumbai",4
1678,"Oriental Arcade,Lal Baug, Parel,Mumbai",4
1679,"Jivdaya Lane, Ghatkopar West,Mumbai",4
1680,"Mangal Wadi, Girgaon,Mumbai",4
1681,"Mulund Colony, Mulund West,Mumbai",4
1682,"Banglow ,Naigaon West, Mumbai",4
1683,"Rustomjee Azziano,Mahim West, Mahim,Mumbai",4
1684,"Goldwin Elegant,Paddapukur, Bhowanipore,Kolkata",5
1685,"Golf Green, Kolkata",5
1686,"Madhyamgram, Kolkata",5
1687,"Sahid Colony, Paikpara,Kolkata",5
1688,"Panchasayar, Garia,Kolkata",5
1689,"Bonhooghly on BT Road, Dunlop,Kolkata",5
